campaignid,sample,latitude_dd,longitude_dd,marine.park,method,url,funding
2021-05_Abrolhos_stereo-BRUVs,npz9.29,-27.1313,113.2089,Abrolhos,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2021-05_Abrolhos_stereo-BRUVs/npz9.29.mp4,Parks Australia
2021-05_Abrolhos_stereo-BRUVs,npz9.12,-27.1462,113.2039,Abrolhos,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2021-05_Abrolhos_stereo-BRUVs/npz9.12.mp4,Parks Australia
2021-05_Abrolhos_stereo-BRUVs,npz9.5,-27.151,113.214,Abrolhos,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2021-05_Abrolhos_stereo-BRUVs/npz9.5.mp4,Parks Australia
2021-05_Abrolhos_stereo-BRUVs,npz9.9,-27.1288,113.1888,Abrolhos,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2021-05_Abrolhos_stereo-BRUVs/npz9.9.mp4,Parks Australia
2021-05_Abrolhos_stereo-BRUVs,npz9.26,-27.1437,113.2139,Abrolhos,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2021-05_Abrolhos_stereo-BRUVs/npz9.26.mp4,Parks Australia
2021-05_Abrolhos_stereo-BRUVs,npz9.11,-27.1238,113.1889,Abrolhos,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2021-05_Abrolhos_stereo-BRUVs/npz9.11.mp4,Parks Australia
2021-05_Abrolhos_stereo-BRUVs,npz9.19,-27.1539,113.1764,Abrolhos,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2021-05_Abrolhos_stereo-BRUVs/npz9.19.mp4,Parks Australia
2021-05_Abrolhos_stereo-BRUVs,npz9.30,-27.1187,113.1864,Abrolhos,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2021-05_Abrolhos_stereo-BRUVs/npz9.30.mp4,Parks Australia
2021-05_Abrolhos_stereo-BRUVs,npz9.10,-27.1638,113.1565,Abrolhos,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2021-05_Abrolhos_stereo-BRUVs/npz9.10.mp4,Parks Australia
2021-05_Abrolhos_stereo-BRUVs,npz9.22,-27.1537,113.1413,Abrolhos,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2021-05_Abrolhos_stereo-BRUVs/npz9.22.mp4,Parks Australia
2021-05_Abrolhos_stereo-BRUVs,npz9.2,-27.1411,113.1465,Abrolhos,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2021-05_Abrolhos_stereo-BRUVs/npz9.2.mp4,Parks Australia
2021-05_Abrolhos_stereo-BRUVs,npz9.14,-27.1438,113.1364,Abrolhos,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2021-05_Abrolhos_stereo-BRUVs/npz9.14.mp4,Parks Australia
2021-05_Abrolhos_stereo-BRUVs,npz9.3,-27.1312,113.1239,Abrolhos,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2021-05_Abrolhos_stereo-BRUVs/npz9.3.mp4,Parks Australia
2021-05_Abrolhos_stereo-BRUVs,npz9.8,-27.1261,113.1189,Abrolhos,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2021-05_Abrolhos_stereo-BRUVs/npz9.8.mp4,Parks Australia
2021-05_Abrolhos_stereo-BRUVs,npz9.24,-27.1311,113.1067,Abrolhos,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2021-05_Abrolhos_stereo-BRUVs/npz9.24.mp4,Parks Australia
2021-05_Abrolhos_stereo-BRUVs,npz9.21,-27.1362,113.1014,Abrolhos,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2021-05_Abrolhos_stereo-BRUVs/npz9.21.mp4,Parks Australia
2021-05_Abrolhos_stereo-BRUVs,npz9.16,-27.1187,113.109,Abrolhos,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2021-05_Abrolhos_stereo-BRUVs/npz9.16.mp4,Parks Australia
2021-05_Abrolhos_stereo-BRUVs,npz9.27,-27.1164,113.1014,Abrolhos,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2021-05_Abrolhos_stereo-BRUVs/npz9.27.mp4,Parks Australia
2021-05_Abrolhos_stereo-BRUVs,npz9.13,-27.1113,113.1038,Abrolhos,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2021-05_Abrolhos_stereo-BRUVs/npz9.13.mp4,Parks Australia
2021-05_Abrolhos_stereo-BRUVs,npz9.17,-27.1012,113.0913,Abrolhos,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2021-05_Abrolhos_stereo-BRUVs/npz9.17.mp4,Parks Australia
2021-05_Abrolhos_stereo-BRUVs,npz9.1,-27.0962,113.0863,Abrolhos,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2021-05_Abrolhos_stereo-BRUVs/npz9.1.mp4,Parks Australia
2021-05_Abrolhos_stereo-BRUVs,npz9.28,-27.1013,113.0538,Abrolhos,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2021-05_Abrolhos_stereo-BRUVs/npz9.28.mp4,Parks Australia
2021-05_Abrolhos_stereo-BRUVs,npz9.18,-27.1236,113.0664,Abrolhos,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2021-05_Abrolhos_stereo-BRUVs/npz9.18.mp4,Parks Australia
2021-05_Abrolhos_stereo-BRUVs,npz9.25,-27.1462,113.074,Abrolhos,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2021-05_Abrolhos_stereo-BRUVs/npz9.25.mp4,Parks Australia
2021-05_Abrolhos_stereo-BRUVs,npz9.4,-27.1163,113.1139,Abrolhos,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2021-05_Abrolhos_stereo-BRUVs/npz9.4.mp4,Parks Australia
2014-12_Geographe.Bay_stereo-BRUVs,1,-33.36345,115.21415,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/1.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,2,-33.4405333,115.10095,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/2.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,3,-33.4920833,115.3549,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/3.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,4,-33.3921,115.2280833,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/4.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,5,-33.3627833,115.45495,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/5.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,6,-33.4070833,115.1204167,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/6.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,7,-33.4204833,115.4457,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/7.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,9,-33.3643333,115.1361167,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/9.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,10,-33.5281667,115.3313333,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/10.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,11,-33.5712167,115.2958167,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/11.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,12,-33.40395,115.2615667,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/12.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,13,-33.4501833,115.0925167,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/13.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,14,-33.5296667,115.4130333,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/14.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,15,-33.5782333,115.2147833,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/15.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,16,-33.3889,115.4986167,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/16.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,17,-33.3635833,115.23265,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/17.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,18,-33.3926,115.0981333,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/18.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,19,-33.4605,115.3618,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/19.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,20,-33.4338667,115.2221167,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/20.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,21,-33.3857167,115.39765,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/21.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,22,-33.57455,115.1806667,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/22.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,23,-33.5041833,115.4289333,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/23.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,24,-33.47115,115.2861667,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/24.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,25,-33.3833333,115.0827833,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/25.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,26,-33.5500333,115.3236167,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/26.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,27,-33.5463667,115.1883833,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/27.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,28,-33.42715,115.2872833,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/28.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,29,-33.4869667,115.1764,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/29.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,30,-33.42405,115.33405,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/30.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,31,-33.5986333,115.2369167,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/31.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,32,-33.4807833,115.46205,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/32.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,33,-33.3527667,115.3204833,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/33.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,34,-33.3845167,115.0739,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/34.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,35,-33.4055,115.4157167,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/35.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,36,-33.4269,115.20765,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/36.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,37,-33.3585,115.3721,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/37.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,38,-33.5036833,115.1274333,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/38.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,39,-33.465,115.43285,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/39.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,40,-33.4719667,115.2287167,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/40.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,41,-33.36785,115.0985833,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/41.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,42,-33.5425167,115.3862333,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/42.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,44,-33.3984333,115.30965,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/44.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,45,-33.4445667,115.13165,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/45.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,46,-33.4028,115.3493,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/46.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,47,-33.5485,115.2877667,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/47.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,48,-33.40275,115.5133833,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/48.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,49,-33.3809167,115.2720667,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/49.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,50,-33.4108,115.1742333,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/50.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,51,-33.4315667,115.41365,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/51.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,52,-33.49265,115.2982,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/52.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,53,-33.3582167,115.3565167,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/53.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,54,-33.51305,115.1532,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/54.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,55,-33.5708667,115.2801167,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/55.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,56,-33.4953,115.2224167,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/56.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,58,-33.56965,115.3795833,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/58.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,60,-33.3626167,115.5049333,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/60.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,61,-33.4992833,115.1345167,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/61.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,62,-33.4505,115.3306833,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/62.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,63,-33.50385,115.2562,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/63.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,64,-33.4364167,115.50945,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/64.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,65,-33.3597167,115.2047667,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/65.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,67,-33.4783167,115.0859333,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/67.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,68,-33.3881667,115.2426,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/68.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,69,-33.3534333,115.4040333,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/69.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,70,-33.4158833,115.1513667,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/70.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,71,-33.4270833,115.4286667,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/71.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,72,-33.4624833,115.32235,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/72.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,73,-33.3718,115.1456,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/73.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,75,-33.5893333,115.29455,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/75.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,76,-33.41295,115.2846833,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/76.mp4,NERP
2014-12_Geographe.Bay_stereo-BRUVs,77,-33.45575,115.1029,Geographe Bay,stereo-BRUV,https://object-store.rc.nectar.org.au/v1/AUTH_00a0b722182f427090a2d462ace79a0a/FishNClips/videos/2014-12_Geographe.Bay_stereo-BRUVs/77.mp4,NERP
